x_local,y_local,utm_e,utm_n,lon,lat,rl
491.573,185.889,706598.500,953903.790,76.8774211,8.6250217,104.994
491.763,380.219,706598.690,954098.120,76.8774315,8.6267785,99.952
491.833,161.749,706598.760,953879.650,76.8774224,8.6248035,98.559
491.893,58.819,706598.820,953776.720,76.8774184,8.6238730,75.933
491.943,207.859,706598.870,953925.760,76.8774255,8.6252203,114.946
491.953,517.719,706598.880,954235.620,76.8774394,8.6280216,84.103
491.973,517.669,706598.900,954235.570,76.8774396,8.6280211,84.115
492.033,419.939,706598.960,954137.840,76.8774358,8.6271376,89.402
492.083,217.219,706599.010,953935.120,76.8774272,8.6253050,109.149
492.093,80.919,706599.020,953798.820,76.8774212,8.6240727,78.321
492.093,177.409,706599.020,953895.310,76.8774255,8.6249451,102.807
492.113,66.549,706599.040,953784.450,76.8774207,8.6239428,76.379
492.273,296.759,706599.200,954014.660,76.8774324,8.6260240,117.911
492.283,60.189,706599.210,953778.090,76.8774220,8.6238853,75.942
492.513,203.379,706599.440,953921.280,76.8774305,8.6251798,106.576
492.653,242.809,706599.580,953960.710,76.8774335,8.6255363,114.164
492.713,180.079,706599.640,953897.980,76.8774312,8.6249692,103.535
492.743,50.129,706599.670,953768.030,76.8774257,8.6237944,75.677
492.803,74.439,706599.730,953792.340,76.8774273,8.6240141,77.036
492.813,287.829,706599.740,954005.730,76.8774370,8.6259433,118.233
492.833,521.109,706599.760,954239.010,76.8774476,8.6280522,84.738
493.033,190.449,706599.960,953908.350,76.8774346,8.6250629,107.140
493.093,87.319,706600.020,953805.220,76.8774305,8.6241306,79.302
493.163,356.309,706600.090,954074.210,76.8774432,8.6265623,107.464
493.173,166.649,706600.100,953884.550,76.8774348,8.6248477,100.141
493.253,180.119,706600.180,953898.020,76.8774361,8.6249695,103.612
493.283,29.529,706600.210,953747.430,76.8774297,8.6236081,75.625
493.283,276.969,706600.210,953994.870,76.8774407,8.6258451,117.838
493.313,537.289,706600.240,954255.190,76.8774526,8.6281985,88.234
493.443,525.749,706600.370,954243.650,76.8774533,8.6280941,85.292
493.473,204.919,706600.400,953922.820,76.8774392,8.6251937,106.958
493.533,209.869,706600.460,953927.770,76.8774400,8.6252384,107.942
493.653,37.179,706600.580,953755.080,76.8774334,8.6236773,75.432
493.723,102.359,706600.650,953820.260,76.8774369,8.6242665,80.442
494.233,371.429,706601.160,954089.330,76.8774536,8.6266990,102.449
494.293,206.339,706601.220,953924.240,76.8774468,8.6252065,107.165
494.353,187.859,706601.280,953905.760,76.8774465,8.6250394,106.002
494.363,495.889,706601.290,954213.790,76.8774603,8.6278241,81.967
494.373,184.699,706601.300,953902.600,76.8774465,8.6250109,104.903
494.393,267.299,706601.320,953985.200,76.8774504,8.6257576,117.609
494.403,43.479,706601.330,953761.380,76.8774405,8.6237342,75.452
494.473,187.939,706601.400,953905.840,76.8774476,8.6250401,105.979
494.643,297.839,706601.570,954015.740,76.8774540,8.6260337,118.845
494.673,529.739,706601.600,954247.640,76.8774647,8.6281301,85.958
494.693,181.829,706601.620,953899.730,76.8774493,8.6249849,103.840
494.733,15.239,706601.660,953733.140,76.8774422,8.6234789,75.520
494.763,222.779,706601.690,953940.680,76.8774518,8.6253551,110.887
494.803,22.399,706601.730,953740.300,76.8774432,8.6235436,75.407
494.873,146.279,706601.800,953864.180,76.8774493,8.6246635,95.254
495.263,319.239,706602.190,954037.140,76.8774606,8.6262271,114.876
495.283,207.819,706602.210,953925.720,76.8774558,8.6252198,107.559
495.313,388.629,706602.240,954106.530,76.8774642,8.6268544,98.573
495.543,257.249,706602.470,953975.150,76.8774604,8.6256667,116.880
495.803,306.149,706602.730,954024.050,76.8774649,8.6261087,119.009
495.903,502.239,706602.830,954220.140,76.8774746,8.6278815,81.933
495.953,187.959,706602.880,953905.860,76.8774610,8.6250403,106.230
495.953,366.289,706602.880,954084.190,76.8774690,8.6266524,104.710
496.363,544.829,706603.290,954262.730,76.8774807,8.6282665,89.762
496.413,352.679,706603.340,954070.580,76.8774726,8.6265294,109.618
496.553,209.999,706603.480,953927.900,76.8774675,8.6252395,108.092
496.773,492.509,706603.700,954210.410,76.8774821,8.6277935,80.517
496.943,525.769,706603.870,954243.670,76.8774851,8.6280941,85.104
496.963,513.989,706603.890,954231.890,76.8774848,8.6279876,82.837
497.043,281.549,706603.970,953999.450,76.8774751,8.6258863,119.362
497.103,360.749,706604.030,954078.650,76.8774792,8.6266023,106.848
497.343,95.819,706604.270,953813.720,76.8774695,8.6242072,80.516
497.343,207.139,706604.270,953925.040,76.8774745,8.6252136,107.425
497.443,101.839,706604.370,953819.740,76.8774707,8.6242616,80.475
497.773,178.399,706604.700,953896.300,76.8774771,8.6249538,103.062
498.013,303.779,706604.940,954021.680,76.8774849,8.6260872,120.111
498.053,190.209,706604.980,953908.110,76.8774802,8.6250605,107.117
498.093,80.619,706605.020,953798.520,76.8774757,8.6240698,77.841
498.113,192.479,706605.040,953910.380,76.8774808,8.6250810,108.189
498.383,529.399,706605.310,954247.300,76.8774983,8.6281269,85.819
498.553,373.899,706605.480,954091.800,76.8774929,8.6267211,102.600
498.643,378.559,706605.570,954096.460,76.8774940,8.6267632,102.344
498.703,74.399,706605.630,953792.300,76.8774809,8.6240135,76.868
498.743,213.689,706605.670,953931.590,76.8774875,8.6252727,117.660
498.753,323.919,706605.680,954041.820,76.8774925,8.6262693,115.383
498.793,127.949,706605.720,953845.850,76.8774841,8.6244976,90.583
498.853,183.619,706605.780,953901.520,76.8774872,8.6250009,104.616
498.923,262.799,706605.850,953980.700,76.8774913,8.6257167,118.467
499.043,235.489,706605.970,953953.390,76.8774912,8.6254698,114.370
499.043,532.419,706605.970,954250.320,76.8775045,8.6281542,88.037
499.083,508.549,706606.010,954226.450,76.8775038,8.6279384,82.110
499.103,12.769,706606.030,953730.670,76.8774818,8.6234563,75.438
499.433,70.599,706606.360,953788.500,76.8774874,8.6239791,76.958
499.583,88.789,706606.510,953806.690,76.8774896,8.6241436,80.139
499.783,228.139,706606.710,953946.040,76.8774976,8.6254033,112.799
500.073,16.789,706607.000,953734.690,76.8774908,8.6234926,75.427
500.163,483.619,706607.090,954201.520,76.8775125,8.6277129,80.052
500.183,244.619,706607.110,953962.520,76.8775020,8.6255523,116.099
500.203,332.119,706607.130,954050.020,76.8775061,8.6263433,116.552
500.263,384.289,706607.190,954102.190,76.8775089,8.6268150,101.279
500.393,218.019,706607.320,953935.920,76.8775027,8.6253118,110.107
500.453,414.339,706607.380,954132.240,76.8775120,8.6270866,93.084
500.743,500.279,706607.670,954218.180,76.8775185,8.6278635,81.832
500.923,463.109,706607.850,954181.010,76.8775185,8.6275275,79.687
500.983,363.839,706607.910,954081.740,76.8775146,8.6266301,106.972
501.123,352.109,706608.050,954070.010,76.8775153,8.6265240,110.597
501.313,215.709,706608.240,953933.610,76.8775109,8.6252909,119.138
501.333,135.379,706608.260,953853.280,76.8775075,8.6245647,92.319
501.353,376.949,706608.280,954094.850,76.8775185,8.6267486,103.762
501.683,186.839,706608.610,953904.740,76.8775130,8.6250299,106.198
501.783,286.539,706608.710,954004.440,76.8775184,8.6259312,121.179
501.973,544.539,706608.900,954262.440,76.8775316,8.6282636,90.901
502.083,266.699,706609.010,953984.600,76.8775202,8.6257518,119.775
502.083,298.819,706609.010,954016.720,76.8775217,8.6260422,121.258
502.113,65.509,706609.040,953783.410,76.8775115,8.6239330,76.351
502.143,20.779,706609.070,953738.680,76.8775098,8.6235286,75.483
502.193,183.749,706609.120,953901.650,76.8775175,8.6250019,104.952
502.233,372.179,706609.160,954090.080,76.8775263,8.6267054,105.219
502.273,506.099,706609.200,954224.000,76.8775326,8.6279161,82.096
502.293,550.359,706609.220,954268.260,76.8775348,8.6283162,91.928
502.513,27.169,706609.440,953745.070,76.8775134,8.6235864,75.388
502.543,117.649,706609.470,953835.550,76.8775177,8.6244043,88.930
502.573,257.359,706609.500,953975.260,76.8775243,8.6256674,118.841
502.613,215.769,706609.540,953933.670,76.8775228,8.6252914,109.804
502.633,33.249,706609.560,953751.150,76.8775148,8.6236413,75.279
502.803,516.259,706609.730,954234.160,76.8775379,8.6280079,83.414
503.083,381.569,706610.010,954099.470,76.8775344,8.6267902,102.785
503.133,352.289,706610.060,954070.190,76.8775336,8.6265255,111.159
503.353,265.069,706610.280,953982.970,76.8775317,8.6257370,120.033
503.383,525.499,706610.310,954243.400,76.8775436,8.6280914,84.628
503.403,81.529,706610.330,953799.430,76.8775239,8.6240778,77.731
503.663,94.709,706610.590,953812.610,76.8775269,8.6241969,80.523
503.693,52.719,706610.620,953770.620,76.8775253,8.6238173,75.700
503.713,491.639,706610.640,954209.540,76.8775451,8.6277853,80.513
503.983,192.329,706610.910,953910.230,76.8775342,8.6250794,109.511
504.153,218.679,706611.080,953936.580,76.8775369,8.6253176,110.469
504.193,178.169,706611.120,953896.070,76.8775354,8.6249514,103.586
504.453,133.519,706611.380,953851.420,76.8775358,8.6245477,91.778
504.513,555.039,706611.440,954272.940,76.8775552,8.6283584,93.645
504.713,39.579,706611.640,953757.480,76.8775340,8.6236985,75.405
504.723,254.509,706611.650,953972.410,76.8775437,8.6256415,118.838
504.793,16.419,706611.720,953734.320,76.8775337,8.6234891,75.603
504.883,45.879,706611.810,953763.780,76.8775358,8.6237554,75.514
504.953,405.639,706611.880,954123.540,76.8775525,8.6270078,96.765
505.263,367.569,706612.190,954085.470,76.8775536,8.6266636,107.662
505.303,104.759,706612.230,953822.660,76.8775422,8.6242877,80.617
505.353,503.669,706612.280,954221.570,76.8775605,8.6278940,82.177
505.363,317.549,706612.290,954035.450,76.8775523,8.6262114,116.850
505.403,182.319,706612.330,953900.220,76.8775466,8.6249888,104.187
505.423,246.299,706612.350,953964.200,76.8775496,8.6255673,117.629
505.783,560.739,706612.710,954278.640,76.8775670,8.6284099,94.132
505.863,113.259,706612.790,953831.160,76.8775477,8.6243645,88.082
505.933,214.539,706612.860,953932.440,76.8775529,8.6252801,110.020
506.233,498.149,706613.160,954216.050,76.8775683,8.6278440,80.845
506.273,375.409,706613.200,954093.310,76.8775631,8.6267344,105.815
506.303,348.399,706613.230,954066.300,76.8775622,8.6264902,113.563
506.363,222.999,706613.290,953940.900,76.8775571,8.6253566,112.328
506.513,378.139,706613.440,954096.040,76.8775654,8.6267591,104.673
506.523,150.959,706613.450,953868.860,76.8775554,8.6247053,95.236
506.523,377.999,706613.450,954095.900,76.8775655,8.6267578,104.715
506.613,509.419,706613.540,954227.320,76.8775722,8.6279459,82.377
506.743,480.239,706613.670,954198.140,76.8775721,8.6276821,79.999
506.843,334.079,706613.770,954051.980,76.8775665,8.6263608,116.559
507.003,75.449,706613.930,953793.350,76.8775564,8.6240226,76.984
507.183,89.159,706614.110,953807.060,76.8775586,8.6241466,80.379
507.223,279.549,706614.150,953997.450,76.8775675,8.6258678,129.332
507.303,279.559,706614.230,953997.460,76.8775682,8.6258679,129.353
507.353,568.199,706614.280,954286.100,76.8775816,8.6284773,95.730
507.443,200.799,706614.370,953918.700,76.8775660,8.6251558,111.697
507.443,342.429,706614.370,954060.330,76.8775723,8.6264362,116.012
507.513,58.379,706614.440,953776.280,76.8775602,8.6238683,75.876
507.633,528.779,706614.560,954246.680,76.8775823,8.6281209,86.324
507.723,67.289,706614.650,953785.190,76.8775625,8.6239488,76.309
507.753,339.249,706614.680,954057.150,76.8775750,8.6264075,117.218
507.763,339.249,706614.690,954057.150,76.8775751,8.6264075,117.221
507.923,288.579,706614.850,954006.480,76.8775742,8.6259494,123.270
508.003,297.989,706614.930,954015.890,76.8775754,8.6260344,123.058
508.013,486.009,706614.940,954203.910,76.8775839,8.6277342,80.444
508.043,19.289,706614.970,953737.190,76.8775633,8.6235149,75.334
508.083,52.239,706615.010,953770.140,76.8775651,8.6238128,75.706
508.153,364.409,706615.080,954082.310,76.8775797,8.6266349,109.631
508.193,220.529,706615.120,953938.430,76.8775737,8.6253342,122.067
508.343,23.479,706615.270,953741.380,76.8775662,8.6235527,75.510
508.363,40.309,706615.290,953758.210,76.8775672,8.6237049,75.461
508.373,228.599,706615.300,953946.500,76.8775757,8.6254071,114.264
508.503,320.239,706615.430,954038.140,76.8775809,8.6262356,117.202
508.543,30.999,706615.470,953748.900,76.8775684,8.6236207,75.454
508.553,48.259,706615.480,953766.160,76.8775692,8.6237768,75.618
508.603,358.629,706615.530,954076.530,76.8775836,8.6265826,111.131
509.213,332.909,706616.140,954050.810,76.8775879,8.6263501,117.954
509.243,532.379,706616.170,954250.280,76.8775971,8.6281534,89.052
509.543,178.099,706616.470,953896.000,76.8775840,8.6249505,104.010
509.563,462.829,706616.490,954180.730,76.8775969,8.6275246,82.663
509.623,517.269,706616.550,954235.170,76.8775999,8.6280167,82.999
509.653,472.779,706616.580,954190.680,76.8775982,8.6276145,80.103
509.713,344.479,706616.640,954062.380,76.8775930,8.6264546,115.857
509.923,268.869,706616.850,953986.770,76.8775915,8.6257711,122.039
509.963,344.459,706616.890,954062.360,76.8775953,8.6264545,115.850
510.363,192.289,706617.290,953910.190,76.8775921,8.6250788,110.421
510.463,525.339,706617.390,954243.240,76.8776079,8.6280897,84.603
510.483,181.069,706617.410,953898.970,76.8775927,8.6249773,104.305
510.503,82.009,706617.430,953799.910,76.8775885,8.6240818,77.723
510.633,276.349,706617.560,953994.250,76.8775983,8.6258387,123.478
510.643,221.639,706617.570,953939.540,76.8775960,8.6253441,123.664
510.743,353.209,706617.670,954071.110,76.8776028,8.6265335,113.497
510.793,102.889,706617.720,953820.790,76.8775920,8.6242705,80.739
510.873,257.869,706617.800,953975.770,76.8775997,8.6256716,121.134
511.063,545.069,706617.990,954262.970,76.8776142,8.6282680,91.707
511.133,432.359,706618.060,954150.260,76.8776098,8.6272491,90.639
511.293,196.669,706618.220,953914.570,76.8776008,8.6251183,110.985
511.293,493.149,706618.220,954211.050,76.8776140,8.6277986,80.861
511.463,371.729,706618.390,954089.630,76.8776101,8.6267009,108.059
511.583,213.559,706618.510,953931.460,76.8776041,8.6252710,118.920
511.893,362.359,706618.820,954080.260,76.8776136,8.6266162,111.252
512.563,397.949,706619.490,954115.850,76.8776213,8.6269379,100.447
512.753,163.369,706619.680,953881.270,76.8776125,8.6248172,99.592
513.373,493.899,706620.300,954211.800,76.8776329,8.6278053,80.666
513.583,53.789,706620.510,953771.690,76.8776152,8.6238265,75.706
513.793,74.759,706620.720,953792.660,76.8776180,8.6240161,76.788
514.023,59.679,706620.950,953777.580,76.8776194,8.6238798,75.860
514.053,488.189,706620.980,954206.090,76.8776388,8.6277536,80.494
514.103,95.419,706621.030,953813.320,76.8776218,8.6242029,80.118
514.103,369.469,706621.030,954087.370,76.8776340,8.6266804,109.460
514.113,95.429,706621.040,953813.330,76.8776219,8.6242029,80.658
514.273,130.219,706621.200,953848.120,76.8776249,8.6245175,90.014
514.473,64.629,706621.400,953782.530,76.8776237,8.6239245,75.966
514.473,175.839,706621.400,953893.740,76.8776287,8.6249299,103.792
514.483,175.829,706621.410,953893.730,76.8776288,8.6249298,103.506
514.553,161.759,706621.480,953879.660,76.8776288,8.6248026,98.384
514.623,511.069,706621.550,954228.970,76.8776450,8.6279605,82.358
514.773,229.459,706621.700,953947.360,76.8776338,8.6254146,125.222
514.913,287.899,706621.840,954005.800,76.8776377,8.6259429,125.348
514.933,357.829,706621.860,954075.730,76.8776410,8.6265751,113.529
515.003,478.009,706621.930,954195.910,76.8776470,8.6276616,80.181
515.013,526.859,706621.940,954244.760,76.8776493,8.6281032,88.285
515.113,195.109,706622.040,953913.010,76.8776354,8.6251040,111.530
515.163,225.039,706622.090,953942.940,76.8776372,8.6253746,125.672
515.243,49.389,706622.170,953767.290,76.8776301,8.6237867,75.634
515.373,181.899,706622.300,953899.800,76.8776372,8.6249846,104.535
515.623,264.349,706622.550,953982.250,76.8776431,8.6257300,123.655
515.623,495.079,706622.550,954212.980,76.8776534,8.6278159,80.439
515.653,297.679,706622.580,954015.580,76.8776449,8.6260313,125.766
515.783,116.169,706622.710,953834.070,76.8776379,8.6243904,87.738
515.963,326.879,706622.890,954044.780,76.8776490,8.6262953,118.499
516.013,278.539,706622.940,953996.440,76.8776473,8.6258582,125.229
516.113,228.249,706623.040,953946.150,76.8776460,8.6254036,125.150
516.113,228.259,706623.040,953946.160,76.8776460,8.6254037,124.604
516.173,352.509,706623.100,954070.410,76.8776520,8.6265270,115.343
516.193,190.729,706623.120,953908.630,76.8776450,8.6250644,109.344
516.233,237.669,706623.160,953955.570,76.8776475,8.6254888,118.570
516.423,251.389,706623.350,953969.290,76.8776498,8.6256128,121.567
516.433,144.969,706623.360,953862.870,76.8776451,8.6246507,93.313
516.523,365.239,706623.450,954083.140,76.8776558,8.6266420,111.380
516.743,42.169,706623.670,953760.070,76.8776434,8.6237213,75.553
516.923,233.769,706623.850,953951.670,76.8776536,8.6254535,137.046
516.993,524.939,706623.920,954242.840,76.8776672,8.6280857,84.711
517.263,212.909,706624.190,953930.810,76.8776557,8.6252649,118.328
517.623,22.179,706624.550,953740.080,76.8776505,8.6235406,75.240
517.863,208.909,706624.790,953926.810,76.8776610,8.6252287,117.394
517.863,506.519,706624.790,954224.420,76.8776743,8.6279192,81.588
517.873,34.189,706624.800,953752.090,76.8776533,8.6236491,75.479
517.963,65.919,706624.890,953783.820,76.8776555,8.6239360,75.899
518.033,25.929,706624.960,953743.830,76.8776544,8.6235745,75.457
518.033,468.129,706624.960,954186.030,76.8776741,8.6275721,82.712
518.243,77.129,706625.170,953795.030,76.8776586,8.6240373,76.879
518.263,17.219,706625.190,953735.120,76.8776561,8.6234957,75.576
